source_id,ruwe,non_single_star,radial_velocity,radial_velocity_error,rv_nb_transits,rv_renormalised_gof,rv_chisq_pvalue,rv_amplitude_robust,rv_template_teff,phot_g_mean_mag
1277414743750695936,1.1289512,0,-15.215337,1.1858828,32,,,,3600.0,13.812778
810069692891374848,1.221449,0,-4.8166766,2.8137197,24,,,,3500.0,14.687941
813833084970076288,1.0262073,0,-21.771101,0.31949162,21,-0.16382302,0.46228865,4.7602024,5000.0,11.1203785
819792300553639040,1.0890031,0,-2.85632,2.8744805,17,,,,3700.0,14.277771
828871655268833152,1.0105731,0,-11.910832,2.2793505,43,,,,4250.0,14.045686
852208063707509376,0.9277073,0,-13.486498,0.35494542,31,-2.0596447,0.9791428,6.247366,5250.0,11.800681
973429190606374272,1.1008463,0,-61.676105,1.0034995,18,0.29897895,0.92881733,8.2405205,4250.0,12.323603
976763803214706432,1.0530248,0,-24.46549,6.4773417,8,,,,3600.0,14.854701
988439959570748544,1.1360416,0,12.235358,0.884977,21,1.5809872,0.09497699,13.016803,4000.0,12.420151
988705976961089408,1.0483365,0,-19.054224,14.696575,13,,,,3600.0,15.717681
996120533623006976,1.1805544,0,3.8204672,0.18789756,14,-1.3224466,0.82265395,1.5753736,5750.0,9.551974
1031379775581802752,1.3057878,0,17.354544,0.5186246,19,-1.6576958,0.97036886,7.605459,3900.0,12.81153
1034929823749866112,1.2351933,0,-8.660494,2.5507178,25,,,,4250.0,14.354421
1083687907401619072,1.0875643,0,-89.237045,3.4835715,20,,,,3700.0,14.970611
1101137637971053696,1.4569787,0,22.437155,3.6048064,18,,,,3600.0,14.3564
1134109105470375936,0.90626067,0,-47.675163,0.38000292,15,0.46941304,0.3071903,4.181671,4250.0,11.531433
1136387224843887360,1.0177541,0,-12.197548,3.2324488,19,,,,3200.0,14.941034
681540189514091136,0.9614859,0,29.607817,0.3375246,14,-0.17421582,0.45203036,3.2989578,5000.0,11.264911
703084398305826048,1.2280394,0,3.7886765,2.8268585,12,,,,3600.0,14.503799
883595860802101632,1.0340178,0,62.593845,4.1475854,12,,,,3700.0,14.775036
956743929858005248,1.0046376,0,-12.013589,2.3880033,21,,,,3700.0,14.512381
1172915990414659328,1.0790795,0,-18.421738,0.24815615,8,1.0659319,0.05683505,1.2410774,5250.0,9.199076
1181404941735789952,1.0531042,0,10.2046175,12.389077,9,11.071293,0.24379894,15.368603,4250.0,13.286653
1242291428915912192,1.1003348,0,-32.84241,2.2387793,16,,,,3800.0,14.160458
1252168135709943808,1.1169965,0,19.887602,3.9993982,21,,,,3200.0,15.119329
1263684313124178176,0.98279375,0,-34.90251,1.4579468,24,,,,4000.0,13.686899
1388640996419065856,1.152826,0,-116.909966,1.8576142,23,,,,4000.0,13.738303
1402027103810431616,1.0114174,0,-3.3264444,4.1712365,23,,,,3500.0,15.449523
1404509904145750528,0.9534056,0,,,,,,,,8.327639
1490514871900796928,0.9946533,0,-8.612259,0.21238892,16,0.3655092,0.21502306,2.5211306,6500.0,8.858658
1542634265679117184,1.1220311,0,,,,,,,,14.028648
1678793215815947648,1.1022964,0,5.584247,4.2522216,15,,,,3300.0,14.721427
1775076212109728896,0.92888427,0,-13.511425,1.0262058,8,0.35868633,0.33733425,6.822051,4500.0,12.126949
1780980245953957376,1.0668577,0,-64.92373,6.069407,13,,,,3300.0,15.441344
1486387511408248960,1.1565907,0,-12.480087,3.4213738,24,,,,3300.0,14.321036
1497289959472202624,1.0927175,0,-59.091812,2.1154792,34,,,,3600.0,14.609379
1517088727913622784,0.94124174,0,,,,,,,,16.254675
1518484386126512384,1.0242743,0,,,,,,,,15.9675455
1526728833550148480,1.2997698,0,-28.634922,0.809002,29,-0.94943714,0.8020143,15.049648,4500.0,12.864334
1321051748917206912,0.9975891,0,-15.346529,2.6985087,34,,,,3900.0,14.591485
1323817261178477312,1.0446031,0,-17.679832,3.8172448,26,,,,3600.0,15.338732
1333439327952165248,0.9940599,0,,,,,,,,16.47709
1348285896022947584,0.97171336,0,-1.8136733,0.12811776,20,-1.0235898,0.6515411,0.7351258,5750.0,8.152379
1371345060039075840,1.120783,0,-0.63611186,0.28333503,19,1.6241615,0.02533467,3.6526167,5750.0,10.423107
1738190070899987456,0.8772342,0,1.7027617,0.6182227,20,2.1687849,0.010958526,7.8546705,5000.0,11.889222
1803697015179721984,0.8157098,0,15.735125,0.46169347,11,-0.30061322,0.5275677,4.263357,5500.0,11.146062
1410868100715517952,1.0144856,0,,,,,,,,8.512565
1430107389536765952,1.0218436,0,-42.056942,10.294776,18,85.534134,0.0,113.884865,6750.0,9.57666
1434227744938774656,0.867907,0,1.8938742,0.5670233,22,1.235662,0.07087565,7.882571,5000.0,11.935348
1541803034887135104,1.0536764,0,26.542074,3.370735,26,,,,4250.0,14.370701
1578016442484748032,1.0161897,0,-9.05914,0.6021531,23,-0.4277445,0.6547615,11.173021,4500.0,12.221224
1593537084199554560,1.3463032,0,-0.9678981,1.6438521,22,2.0467994,0.032293517,26.923492,3500.0,13.4224205
1610236260642857344,1.1109816,0,-28.082674,0.48681444,22,0.23974477,0.35352665,8.821472,3900.0,11.662357
1655257276070605696,0.9721293,0,-82.865944,0.6164688,21,1.9393,0.01787368,9.4579315,5250.0,11.567552
1658339585120212864,1.2969021,0,19.928265,5.8370895,25,,,,3700.0,15.600386
1720995598827435648,0.91745764,0,-16.662426,0.15011716,10,1.3023235,0.02695694,0.7411232,5750.0,6.465161
1778401994265673472,0.85172546,0,-4.126771,0.4633884,13,0.26301837,0.35918272,4.6344476,5000.0,11.536406
1796971577428704128,0.8080947,0,2.2281,0.6320688,15,1.3980474,0.2880949,6.196274,6500.0,11.298519
1516583429305723904,1.0214096,0,11.349192,1.4856142,31,,,,3700.0,13.854183
1518618835782597888,1.0919874,0,5.2695994,1.2319243,27,,,,3700.0,13.801733
1525430172878622208,0.96957433,0,-25.42394,2.207481,40,,,,3800.0,14.346465
1529304336460235264,1.6374141,0,-38.67011,0.26115113,86,-1.7925776,0.93091154,8.677368,4750.0,11.536602
1537100286215942016,1.2976234,0,56.796185,0.3758902,31,-0.72698873,0.64740187,6.531502,4750.0,11.917827
1342986902812223104,1.0683529,0,-23.935213,2.907104,27,,,,3900.0,14.509717
1371345060038702208,0.97329986,0,-0.46368098,0.27391666,15,0.23005906,0.29085112,2.3340354,5250.0,10.391503
1734836285557318144,1.0301582,0,0.983781,3.693054,20,,,,3600.0,14.85998
1385968667767264128,1.1208966,0,-19.619143,3.0375028,23,,,,3800.0,14.336887
1435941643048563072,1.0604653,0,15.655093,6.471112,20,,,,5500.0,15.162598
1441013514093789312,1.0927734,0,-41.082188,2.6721668,11,3.7072794,7.2229355E-5,25.961557,4500.0,13.355061
1503093044405110144,1.0880537,0,,,,,,,,15.845357
1619155498967288192,1.0323807,0,-34.411213,0.32689992,33,-1.1310588,0.7951049,5.6621265,4750.0,11.806093
1656470209194962048,1.3835084,0,-23.126875,9.69322,21,45.087254,0.0,102.82642,4500.0,12.995045
1708036686062218112,1.2646149,0,-9.556115,1.7824832,16,4.5670376,0.90663177,7.570964,4500.0,12.775927
1726344276219489792,1.439524,0,17.836918,2.4016669,17,,,,3600.0,14.289124
1760229850198530560,1.0562652,0,0.011472498,1.2861286,19,1.2274201,0.059954513,20.274212,5000.0,11.822661
1469606455707961088,0.9843079,0,-12.268042,0.30830583,30,-0.15340619,0.4023004,4.2718153,5500.0,11.08044
1519424228050044544,0.9294619,0,-20.329453,0.2455242,19,-0.101110294,0.3619973,2.934803,5500.0,10.289874
1526728833550673664,1.2763565,0,-29.03923,0.22009441,28,-0.59622544,0.51813114,3.5274487,5500.0,10.53667
1322265541034813824,1.3112752,0,-24.705688,1.7674028,20,,,,3700.0,14.00158
1333186852594475008,1.141153,0,-32.272736,3.4395022,20,,,,3600.0,14.520342
1340685315737063040,2.4239488,0,-15.535698,0.23134296,22,0.72566557,0.17290688,3.1442337,5750.0,10.390507
1348286651937191040,1.0395427,0,-1.9922588,0.16525921,22,-0.368246,0.35509384,1.493224,4500.0,10.127157
1734836281261208192,0.981632,0,3.5764594,0.5055787,24,-0.70798874,0.74219733,7.711098,4500.0,12.497623
1753170229636202880,1.1271453,0,-14.568702,5.510628,18,,,,3500.0,14.113236
1762461309047562368,1.1560935,0,-76.333954,0.23791407,18,-0.32367793,0.51587397,2.524498,5250.0,10.746927
1804387611561321600,0.9705556,0,-32.28658,0.17509073,13,1.9777173,0.0033415223,1.5230598,6000.0,8.28554
1811197982287925376,1.1169637,0,-7.103842,1.0733752,23,1.5087923,0.119646184,17.576668,4250.0,12.982478
1385806180564349696,1.1483283,0,-20.614973,0.54801935,23,0.69207585,0.9650194,6.1979504,4000.0,12.067698
1539502512964103424,1.1045547,0,-27.371592,1.4568911,28,,,,3500.0,13.995152
1568746842205304960,1.3393394,0,18.620705,1.2304909,34,,,,3500.0,13.841931
1593645970209882496,1.0265225,0,-8.058397,2.3865561,31,,,,3800.0,14.532266
1599361540888445184,1.1094234,0,-16.723143,2.6653523,18,,,,3400.0,14.516518
1599362296802689408,1.0471773,0,-14.079721,2.1421561,23,,,,3500.0,14.405297
1658183145231647488,1.056627,0,,,,,,,,15.707629
1690761090647005184,1.0029527,0,-39.46339,1.9737904,20,,,,3800.0,13.950005
1732147601669643776,0.8877245,0,-45.758705,0.22053303,19,0.49962476,0.9963516,1.6753922,6500.0,9.958119
1471061899865626880,0.9688484,0,-66.934654,0.18323785,23,-1.337567,0.75654835,2.1522675,5750.0,9.446535
1474187983221508224,1.7124157,0,-8.783393,0.30128905,40,-0.70598525,0.82138324,7.3752646,4250.0,11.999934
1322367280220293120,1.039011,0,,,,,,,,15.962683
1329124913043769216,1.1564654,0,-27.225376,3.8669078,13,,,,3400.0,14.535448
1379818034080918016,0.8827587,0,-22.460327,0.14665216,24,0.60659415,0.039948408,1.3534584,6250.0,8.288974
1748922296525519872,0.9611786,0,,,,,,,,16.031649
1754393470680796288,0.80594623,0,-35.948498,0.15096848,16,-0.85829616,0.64700174,1.3566551,6500.0,8.510865
1397043326839430528,0.92696446,0,-30.943623,0.19528857,18,-0.527131,0.4625192,2.1000175,5000.0,9.6919775
1407208792874403840,0.8182045,0,-24.188368,0.4539862,24,2.3722844,0.002676488,5.994728,5250.0,11.29147
1440770693821755648,1.1138628,0,-4.727431,0.698034,20,1.0801144,0.6532499,5.9325976,4500.0,11.967462
1492701525651343488,0.9738645,0,-27.854002,4.3184586,27,,,,3900.0,14.863733
1529587288904810240,1.0184907,0,-17.385204,2.519572,38,,,,3900.0,14.5100565
1539499592386343552,1.0804012,0,,,,,,,,16.05262
1543083553620064768,1.0964116,0,-22.681263,3.2850497,40,,,,3800.0,14.694814
1544004497688847104,1.3731037,0,-4.51289,0.5283088,54,2.8726199,3.7683203E-4,16.54974,5000.0,11.98279
1584035620107107328,0.9906343,0,-20.830637,1.0147208,25,2.2895243,0.006946228,14.504375,4500.0,12.928853
1669642839531630208,1.0594566,0,5.3317704,1.622636,21,,,,4000.0,13.622205
1674883902223953536,1.0086067,0,-28.329185,4.3455076,15,,,,3700.0,15.41688
1721957014370227712,1.4868896,0,-3.2233896,0.6715414,21,3.0031052,2.4875326E-4,11.121515,4500.0,11.579485
1745459728251933184,0.97022206,0,-14.666666,2.365569,17,,,,4500.0,13.778802
1760229811541931264,1.0146949,0,1.3803377,0.5347523,20,-0.69455516,0.6614617,7.633063,5000.0,12.05218
1768944029602475136,1.1466862,0,-68.46105,2.8320122,11,,,,3900.0,13.727809
1474184890845054336,1.0451794,0,-13.003777,4.4226465,24,,,,3400.0,15.190096
1476768433933264128,1.0302881,0,,,,,,,,15.924955
1321677920789214080,1.1228077,0,-2.110484,0.8331636,23,0.4051999,0.51931846,13.649872,4000.0,12.695858
1349108227640173952,1.1853616,0,,,,,,,,13.980356
1352598180626894208,1.0255378,0,1.877794,0.19017051,21,0.09989749,0.16453949,2.3181934,5250.0,9.6897955
1381302821455311616,1.1399801,0,-23.662794,1.0376401,22,1.0145773,0.2063062,16.737394,4250.0,12.651121
1737667180104906112,0.912036,0,-5.280592,0.34542754,13,0.11875625,0.39295685,3.0556736,5750.0,10.838774
1351009833001514368,1.0388119,0,-58.1336,0.21400361,10,0.97019625,0.04977039,1.6306038,5250.0,9.440839
1502437082639847424,0.867237,0,-22.724474,0.26695883,22,-0.19897652,0.46650338,3.4684734,6250.0,10.055443
1503304872191893248,1.0028502,0,-3.2893908,1.5555769,31,,,,4250.0,13.639618
1509538725164062976,1.1503012,0,,,,,,,,16.300213
1543921518920742656,1.0919336,0,-3.8394825,1.9149461,55,,,,4250.0,14.375467
1544003741768920832,1.1710244,0,-4.3265553,0.27098194,48,-0.45635405,0.47729576,7.319209,5500.0,11.0447235
1555391177542038400,1.0545733,0,-4.8574443,0.19261533,19,0.73925537,0.04826205,1.9739361,5500.0,9.375849
1628150603594646528,1.0869493,0,-10.277054,9.137843,20,,,,3300.0,14.902895
1656470037396271360,0.8126995,0,-10.756663,0.311268,18,-0.17162,0.51191413,3.5938663,5750.0,11.114711
1659638898626998400,1.0829893,0,-4.900036,1.6136978,25,,,,3700.0,14.044707
1701480641823737984,0.99659014,0,-14.341068,0.27696902,12,0.7581326,0.15341593,1.9117804,5500.0,10.506631
1703975914743228928,1.1016334,0,-32.93496,1.6233025,17,,,,4000.0,13.7330475
1719460470139661184,0.9671039,0,-31.353134,0.326892,19,1.1423627,0.14150573,3.5915546,5500.0,11.1094475
1744652652353977600,0.99940175,0,-19.741152,1.3006327,33,,,,4500.0,13.457656
1771254447131035776,0.9796119,0,7.038998,5.921666,21,,,,3800.0,15.3497
1775076585772105600,1.0128373,0,-12.280427,0.23202316,4,-1.2999202,0.87677586,0.7110176,5500.0,10.022603
1792838135262238208,0.89945,0,-52.0426,2.2578895,14,,,,4250.0,13.89801
1523466823068503424,1.0600305,0,-29.220982,1.0444711,36,,,,4250.0,13.162456
1523933806272689792,1.093257,0,-14.336255,1.7141577,31,,,,4250.0,14.010891
1538629054055041152,0.98496115,0,-12.591352,0.390312,14,1.9114921,0.008854623,4.011161,5000.0,10.758401
1325627400915634432,1.0771772,0,-15.407279,1.2242727,33,,,,4500.0,13.462398
1346250283387075456,1.0895576,0,-19.849842,0.5481535,17,0.21432434,0.33335578,8.015781,4750.0,12.037869
1762885376938083968,1.4433364,0,6.368371,0.286198,20,4.1634216,1.8154942E-8,4.0969195,7000.0,8.304012
1804387401104100992,0.9477795,0,-30.977564,0.32202005,6,1.2105306,0.13807522,1.4875469,5500.0,9.974084
1817360989776992512,1.0581728,0,-23.865479,0.23050873,17,0.9086641,0.03446787,2.5110626,6250.0,8.482711
1490513188273526272,1.0913454,0,-9.249202,1.4439558,28,,,,3700.0,13.824683
1493300037933933056,1.0554725,0,-20.671682,0.2478039,26,1.5041398,0.031655744,4.007782,6250.0,9.436528
1584330495381701888,1.0853083,0,33.474262,4.921709,21,,,,3300.0,15.171605
1586438499690782464,1.1894766,0,-13.564808,2.7375433,24,,,,3700.0,14.369304
1593535881608710784,1.184352,0,-0.9530386,1.028619,28,-0.10312798,0.6581692,22.722868,3600.0,13.346552
1605622057016597632,1.5895405,0,,,,,,,,15.38328
1622514300831397248,0.89505374,0,-25.785292,0.38032627,19,-0.9232105,0.72330046,5.3429813,4750.0,11.632397
1628840650220386560,1.2951277,0,-15.645336,0.3711757,45,-0.8754063,0.7685462,10.026971,3700.0,12.284095
1646717197458774144,1.0959917,0,-35.242676,0.22266595,21,-0.71559393,0.7103922,3.0095978,5750.0,10.578123
1647162293509783680,1.2159667,0,-31.4597,0.93128455,25,-0.40317023,0.7036276,14.887247,3400.0,13.685795
1647162396588999552,0.99483705,0,,,,,,,,16.585602
1690761090647005312,1.0159116,0,-39.625694,1.7123579,20,,,,4250.0,13.829255
1719460474435650560,1.3464384,0,-33.026237,1.2252834,19,3.2715695,0.016336378,9.163324,4500.0,12.416448
1726882212283055872,1.1032162,0,-6.61115,2.3292923,20,,,,3500.0,14.189629
1478998106077777664,1.1192269,0,-32.318035,1.832978,37,,,,3300.0,14.692219
1480869612304903552,1.0355246,0,,,,,,,,16.454514
1517089105870745088,1.1393577,0,2.220629,1.508845,28,,,,3500.0,13.957581
1300356053864952064,0.991972,0,,,,,,,,16.186962
1307655849000234496,0.98687667,0,0.6173674,0.3335764,28,-0.5746992,0.57056993,5.0644956,4750.0,11.814457
1321051748917205376,1.141196,0,-16.760218,0.60263526,32,3.0072238,5.389968E-4,11.804048,5250.0,11.938943
1321929846390816640,1.0390294,0,-10.019983,0.6840854,36,1.2596314,0.045819957,12.617283,4750.0,12.615293
1323818120171939584,0.9959186,0,-17.670137,0.7750282,30,0.16169034,0.65358716,16.629578,4250.0,12.774149
1327463825851820800,1.1334085,0,-2.8832464,0.66678333,26,-1.3507798,0.93087536,5.394805,4500.0,11.746808
1333186852594474624,1.5237641,0,-26.400343,6.4547534,15,,,,3600.0,15.277899
1352427996842670464,1.0606809,0,-27.234726,4.415933,22,13.321909,0.0011097351,26.496958,4500.0,13.047571
1356862391660504960,1.0850233,0,-17.398163,5.0772095,20,,,,3500.0,15.547995
1410951427376439936,1.2043043,0,-23.411789,0.73212606,23,1.7556144,0.06989062,11.772335,3400.0,12.778793
1559270185844660864,1.1981959,0,-17.048021,7.175088,21,,,,3800.0,15.244208
1580959805047090944,1.0580131,0,-15.707057,0.5398153,13,,,,5750.0,11.012208
1605622057017876992,1.6307307,0,-21.399178,4.7620234,26,172.72435,0.0,47.35372,5750.0,8.0616045
1703970314105875584,0.9471404,0,-32.74965,0.20580813,12,1.1853571,0.07643264,1.5139503,6000.0,9.58061
1740979153941955328,1.1536208,0,8.999233,0.21050712,25,-0.23702835,0.68773854,2.4374223,4250.0,11.001141
1482432155767129728,1.0926291,0,-2.5909839,0.14102876,34,0.7995084,0.020488216,1.899255,6250.0,8.451658
1523402226760424576,1.2611707,0,-23.27756,0.53511745,31,2.579052,0.0059190257,9.202446,4500.0,12.134389
1531975359439680000,3.6189559,1,15.6327,0.69053197,21,0.7436535,0.37230194,9.890942,4000.0,12.743048
1299783517544251392,1.2879031,0,,,,,,,,15.92446
1737381380098063616,1.0079021,0,-7.2352824,0.24077536,16,-1.06351,0.8085209,2.4530907,6000.0,10.491975
1748922502683963008,0.9944364,0,-120.79257,6.19441,9,,,,3400.0,15.410962
1749987585851186816,0.916744,0,10.42772,0.19870834,8,0.36864465,0.27882478,1.0613317,5500.0,9.340824
1419089767631510400,1.1673331,0,-18.73591,5.3387136,10,,,,3600.0,14.621421
1493300003574194304,0.9529607,0,-20.917124,0.26757422,34,-1.5528476,0.89584464,4.602461,5250.0,11.439854
1498453242774449536,1.1794595,0,-10.340433,3.4812381,33,,,,5500.0,14.672423
1557840167892962048,1.020783,0,-11.503838,3.3377352,22,,,,4250.0,14.385119
1566881452007203328,1.038353,0,-57.479675,5.7769365,18,,,,3700.0,15.614681
1584012221125279104,1.1062913,0,-56.43152,5.5330367,18,,,,3900.0,14.341647
1586436987862289792,1.1760522,0,-11.746345,2.759468,20,,,,3100.0,14.752324
1602402034136426752,1.0307939,0,-28.425177,0.12806596,25,-0.055097565,0.16017753,1.0637417,6500.0,6.7844477
1677856981665138944,1.0808187,0,-31.25783,4.2996073,20,,,,3800.0,14.68029
1684549949461529088,1.0132403,0,-0.795782,1.4234937,20,5.2225533,2.5550185E-7,22.124006,4250.0,13.107506
1684550052540744576,1.090826,0,-1.6660873,1.0103186,23,0.71336293,0.34069583,15.269651,4250.0,12.975625
1686701143961217024,1.0988363,0,-2.889832,4.8058095,7,,,,3500.0,15.138493
1707405532028732288,1.119077,0,-35.21831,1.4952234,19,0.9024166,0.28635865,23.624199,3900.0,13.464817
1708035208593467392,0.7697985,0,-9.676288,0.800219,17,1.285604,0.23830785,6.665153,5500.0,11.425591
1719835407900844544,0.89284503,0,-33.176846,0.2324426,19,1.6128418,0.0083742775,2.7874165,5000.0,9.7871895
1771254408475093120,1.4421303,0,2.4063497,0.30186465,28,-1.1800482,0.8914601,4.1606765,4500.0,11.811537
1790199715377069824,1.2569232,0,-5.1609206,7.278914,27,44.40169,0.0,98.57744,4250.0,12.867752
1796971573134339072,1.267474,0,2.5736237,1.9344305,16,3.7952178,3.403512E-5,23.759975,4500.0,12.893356
1444305829863259648,1.0014491,0,-6.115776,0.6222595,34,1.9936683,0.24722841,11.186833,4750.0,11.968457
1519777480520299392,0.94594675,0,-6.121766,0.2300975,23,2.2898836,8.6300453E-4,3.0615282,5000.0,9.943809
1523397828713912192,0.9991224,0,,,,,,,,16.75845
1524617187109299200,1.0725726,0,1.5516663,0.1573147,54,-2.5628483,0.9941577,2.6423807,6000.0,9.964731
1529304199021281408,1.0853443,0,-38.990788,0.44418672,80,0.56115365,0.43827534,17.36331,4250.0,12.580012
1299364328736130688,1.0478317,0,-7.2660966,2.0647767,36,,,,4250.0,14.146867
1327523817955224064,1.0485662,0,-2.2733862,4.5764384,25,,,,3300.0,15.02092
1737667115682701312,1.0069072,0,-6.586405,0.7599855,15,-0.1655066,0.59960073,8.517338,4500.0,12.7114525
1754393466386193792,0.8746028,0,-35.429996,0.2919519,15,1.2221416,0.06284933,3.2261658,6000.0,9.873221
1762349261940892544,1.0018269,0,-52.615135,1.7837428,23,,,,3800.0,13.837526
1814507409205891584,0.98259854,0,-17.78015,0.14326978,17,-0.64822507,0.46030447,1.1060944,5250.0,9.134838
1365454632651071872,1.1455586,0,-9.139844,1.7912297,23,,,,3800.0,14.044006
1366937392801395200,1.0007614,0,-53.80485,1.12144,24,,,,3900.0,13.336405
1402027481767553792,1.0105256,0,-13.803896,5.3610992,19,,,,3500.0,15.573539
1435941643048061312,0.9539156,0,13.221706,0.35738707,21,0.3929681,0.46165586,4.831073,4250.0,11.712379
1543083691059006592,0.9814517,0,-21.20531,0.22773626,37,0.19270621,0.6791696,3.0546856,5500.0,9.9654255
1543955191464260992,0.94350034,0,-29.277,1.7140899,41,,,,4250.0,13.7577
1543955191464261248,1.0464909,0,-25.275194,1.6584103,42,,,,4250.0,13.729436
1554963123921967616,1.0927838,0,-21.622335,0.2032032,24,0.8299378,0.054836426,2.6982975,5750.0,9.594339
1555388222603962752,1.0404228,0,-5.061183,3.891336,30,,,,3700.0,14.706299
1575501245212129792,0.9453402,0,-26.08949,0.15709685,21,-0.7235568,0.5333029,1.7192287,6250.0,9.121031
1578016412420369920,1.0310582,0,-6.636847,4.3175664,19,,,,3600.0,15.085
1593646588685155712,0.9616114,0,-8.812534,1.1688228,31,,,,4500.0,13.2390375
1641500667620665088,1.4779423,0,-8.858211,1.871096,32,7.609927,0.2605166,23.758497,3400.0,12.985551
1641502179449156096,1.1374726,0,-10.261095,3.0089436,26,34.20059,0.04233283,15.439385,3300.0,13.232928
1658338794846641536,0.9916343,0,12.944335,0.23121786,26,1.2519891,0.028051382,3.7933044,5250.0,10.370927
1693390813223092736,1.2699404,0,-31.518602,0.5622912,25,0.030127453,0.5973279,8.152023,4000.0,12.55114
1707406872058536320,1.0197879,0,,,,,,,,11.611803
1791519614662426496,1.2441943,0,-28.235949,2.2703943,22,,,,3500.0,14.003424
1458170435268706944,1.1252406,0,-67.29673,1.5564312,37,5.312359,6.4880656E-11,41.132263,5500.0,13.013615
1469674453630161792,1.1675999,0,-29.742216,0.3059487,31,0.727449,0.13046603,4.857256,5500.0,11.231521
1479430076707007488,1.3588916,0,-2.354657,0.19534492,34,1.6719108,0.00890797,3.791911,5500.0,10.285644
1483530155566231424,1.1540834,0,-9.410258,0.43357536,43,0.8291765,0.12768732,10.851212,5000.0,11.954187
1483530945840214272,1.0232682,0,-2.6479485,4.0777526,36,,,,5500.0,14.89303
1487353707251230464,0.93569475,0,-10.951523,0.16350566,21,-0.94565415,0.5805346,1.6119823,5500.0,9.6569805
1538629054055041664,1.005302,0,-3.625207,4.765136,14,,,,3500.0,15.213284
1302350151344234368,1.0846602,0,,,,,,,,15.775771
1318110658391578496,1.1760441,0,-34.267635,2.2050817,29,,,,3600.0,14.437355
1333439327952164864,1.1339673,0,-31.840582,1.5863048,33,,,,3600.0,14.132229
1405307359313262976,0.98354965,0,-17.031565,0.24274601,21,-1.3164678,0.8370599,3.9235477,5000.0,11.317033
1410303570213098240,1.0157202,0,-27.31339,0.21395504,14,-0.15689147,0.37760156,1.8069267,5750.0,9.575991
1551381292995198592,0.9834871,0,-14.867896,0.16628209,46,3.3865187,2.809231E-7,3.4237823,6500.0,8.02457
1559270185844660992,1.0990705,0,-19.207605,3.1413972,24,,,,3900.0,14.13685
1576860138505302016,1.0400938,0,,,,,,,,9.076434
1628852401250908544,0.89896846,0,,,,,,,,15.743273
1651646445525996160,1.7212567,0,2.887305,3.6372643,19,,,,3300.0,14.337989
1693390808926999808,1.1064363,0,-32.357693,1.2191168,25,0.55777305,0.9687114,9.270084,3800.0,13.146971
1732147597375502720,0.91889596,0,-46.334103,1.5974383,10,2.0991158,0.04618339,8.175907,5500.0,11.929901
1282815063829295360,0.92923814,0,-11.92478,0.121422164,28,-1.3340034,0.7165586,0.68657017,6000.0,7.562131
1282817022334383232,0.94400173,0,-11.59784,0.12398851,29,-1.1677485,0.6287222,0.97766495,6250.0,7.8391833
1478998106077777536,1.1510862,0,-32.34194,4.097952,34,,,,3400.0,15.161916
1519424021891614080,1.2658287,0,-19.404926,0.5729223,26,1.0114428,0.34991562,10.195793,4000.0,12.460936
1534089651581519488,1.1121894,0,3.6596336,0.25867182,29,-0.29452878,0.45674706,4.6537023,5500.0,10.833264
1537100286215941888,1.1065984,0,58.084167,2.8468008,24,,,,3700.0,14.230251
1277415293506499840,1.1485404,0,-16.390543,1.1967435,32,,,,3600.0,13.856138
1329124913043769344,3.1670957,0,-16.397404,6.901827,21,,,,3400.0,14.878109
1334189813357553280,0.95148873,0,-22.367542,0.74384683,20,0.4946878,0.21078554,10.779551,5000.0,11.854876
1738269854212128512,0.8549308,0,9.995499,0.26919526,17,1.0837308,0.04189146,2.9553118,4500.0,10.289339
1762347784472141184,1.0856034,0,-54.19178,2.3777711,21,,,,3700.0,14.382194
1764650642855685504,0.9022473,0,,,,,,,,15.098894
1381956103160846592,0.98511356,0,-30.388424,2.185521,28,,,,3800.0,14.49184
1410302818594624128,1.3024582,0,-26.523245,0.3652885,11,1.4623226,0.07520674,2.7030182,5500.0,10.316374
1419089767630857856,1.0667741,0,-18.756908,0.31547263,16,0.72079813,0.14147533,3.7641487,6000.0,10.09209
1420492778830303232,1.0316664,0,-65.605965,0.4579982,13,-2.0650241,0.97915184,4.8031883,5250.0,12.089063
1439028758165350656,1.1838655,0,-54.478092,0.5736541,16,1.2079552,0.20086022,5.888138,4250.0,12.185438
1503093044405110016,1.1180754,0,,,,,,,,16.007544
1563880090206811136,1.2311276,0,-66.61058,2.3373446,26,,,,3600.0,14.493566
1635326909830784896,1.2009279,0,-7.7109222,2.985922,37,,,,4000.0,14.525355
1659638898626998144,1.0645024,0,-8.614552,2.9769914,26,,,,3700.0,14.793609
1787232893703344384,1.0101024,0,13.5896015,3.746461,22,,,,3600.0,14.968105
1796451748948072704,1.0300506,0,-6.8787675,1.4252689,25,,,,3800.0,13.752031
1796451748948073088,1.9590762,0,-7.891717,0.32003185,31,0.74121016,0.18409233,5.1712184,4500.0,11.870964
1798862458253738624,0.9657768,2,,,,,,,,8.61208
1292979395993322368,1.0614594,0,-23.422104,1.4526266,30,,,,4000.0,13.669602
1447757132438826752,1.0551577,0,31.440382,1.6332707,32,,,,3500.0,14.09551
1458530353527563008,1.0568933,0,,,,,,,,15.628862
1484404885785912832,1.1281387,0,2.4352822,1.5658259,37,,,,3500.0,14.01361
1519777824117683840,1.1121805,0,,,,,,,,16.346148
1322796261553157760,1.0575922,0,20.229265,0.84284693,31,2.7367442,0.009765808,16.799683,3900.0,13.10841
